ret.adjusted.prices.ref.date,ret.adjusted.prices.AAL.L,ret.adjusted.prices.ABDN.L,ret.adjusted.prices.ABF.L,ret.adjusted.prices.ADM.L,ret.adjusted.prices.AHT.L,ret.adjusted.prices.ANTO.L,ret.adjusted.prices.AUTO.L,ret.adjusted.prices.AV.L,ret.adjusted.prices.AVST.L,ret.adjusted.prices.AVV.L,ret.adjusted.prices.AZN.L,ret.adjusted.prices.BA.L,ret.adjusted.prices.BARC.L,ret.adjusted.prices.BATS.L,ret.adjusted.prices.BDEV.L,ret.adjusted.prices.BHP.L,ret.adjusted.prices.BKG.L,ret.adjusted.prices.BLND.L,ret.adjusted.prices.BME.L,ret.adjusted.prices.BNZL.L,ret.adjusted.prices.BP.L,ret.adjusted.prices.BRBY.L,ret.adjusted.prices.BT.A.L,ret.adjusted.prices.CCH.L,ret.adjusted.prices.CPG.L,ret.adjusted.prices.CRDA.L,ret.adjusted.prices.CRH.L,ret.adjusted.prices.DCC.L,ret.adjusted.prices.DGE.L,ret.adjusted.prices.ENT.L,ret.adjusted.prices.EVR.L,ret.adjusted.prices.EXPN.L,ret.adjusted.prices.FERG.L,ret.adjusted.prices.FLTR.L,ret.adjusted.prices.FRES.L,ret.adjusted.prices.GLEN.L,ret.adjusted.prices.GSK.L,ret.adjusted.prices.HIK.L,ret.adjusted.prices.HL.L,ret.adjusted.prices.HLMA.L,ret.adjusted.prices.HSBA.L,ret.adjusted.prices.IAG.L,ret.adjusted.prices.ICP.L,ret.adjusted.prices.IHG.L,ret.adjusted.prices.III.L,ret.adjusted.prices.IMB.L,ret.adjusted.prices.INF.L,ret.adjusted.prices.ITRK.L,ret.adjusted.prices.JD.L,ret.adjusted.prices.JET.L,ret.adjusted.prices.JMAT.L,ret.adjusted.prices.KGF.L,ret.adjusted.prices.LAND.L,ret.adjusted.prices.LGEN.L,ret.adjusted.prices.LLOY.L,ret.adjusted.prices.LSEG.L,ret.adjusted.prices.MNDI.L,ret.adjusted.prices.MNG.L,ret.adjusted.prices.MRO.L,ret.adjusted.prices.MRW.L,ret.adjusted.prices.NG.L,ret.adjusted.prices.NWG.L,ret.adjusted.prices.NXT.L,ret.adjusted.prices.OCDO.L,ret.adjusted.prices.PHNX.L,ret.adjusted.prices.PNN.L,ret.adjusted.prices.POLY.L,ret.adjusted.prices.PRU.L,ret.adjusted.prices.PSH.L,ret.adjusted.prices.PSN.L,ret.adjusted.prices.PSON.L,ret.adjusted.prices.RDSA.L,ret.adjusted.prices.RDSB.L,ret.adjusted.prices.REL.L,ret.adjusted.prices.RIO.L,ret.adjusted.prices.RKT.L,ret.adjusted.prices.RMV.L,ret.adjusted.prices.RR.L,ret.adjusted.prices.RSAB.L,ret.adjusted.prices.RTO.L,ret.adjusted.prices.SBRY.L,ret.adjusted.prices.SDR.L,ret.adjusted.prices.SGE.L,ret.adjusted.prices.SGRO.L,ret.adjusted.prices.SKG.L,ret.adjusted.prices.SMDS.L,ret.adjusted.prices.SMIN.L,ret.adjusted.prices.SMT.L,ret.adjusted.prices.SN.L,ret.adjusted.prices.SPX.L,ret.adjusted.prices.SSE.L,ret.adjusted.prices.STAN.L,ret.adjusted.prices.STJ.L,ret.adjusted.prices.SVT.L,ret.adjusted.prices.TSCO.L,ret.adjusted.prices.TW.L,ret.adjusted.prices.ULVR.L,ret.adjusted.prices.UU.L,ret.adjusted.prices.VOD.L,ret.adjusted.prices.WPP.L,ret.adjusted.prices.WTB.L
21/06/2021,0.021159151,0.006962268,-0.004822446,-0.005297631,0.023581144,0.012549317,-0.005384869,0.003134076,-0.002226743,0.012259672,0.002862559,0.005597015,0.006284201,0.00698429,0.002825657,0.012164812,0.014773923,0.009408901,0.01708764,0.020592021,0.004597332,0.018807413,0.008252108,0.004901952,-0.006037496,0.009585619,0.023027197,-0.002033898,0.007949131,0.007135016,0.036593445,0.015596653,0.015912379,-0.000366703,-0.001943176,0.012434898,-0.005901371,-0.002513564,0.007100983,0.004814828,-0.006637137,-0.00462962,0.03356974,0.003965107,0.014279714,0.007278449,0.01878112,0.00794221,0.00661046,0.002019888,0.015241882,0.019901915,0.011041493,0.004800647,0.01216882,0.019834246,0.016811312,0.008333334,0.013111777,0.346035281,0.002162396,0.001980193,-0.001283347,0.04040404,0.00142902,0.005821737,0.004420604,0.007958412,0.011582993,0.010309259,0.011625163,0.00408972,0.000146896,0.007295514,-0.002926533,0.005455963,0.004926127,0.016183083,0,0.005136588,0.03844675,-0.00308987,0.001477105,0.003212417,0.014917399,0.026103465,0.002199183,0.015440878,0.007523716,0.009803922,-0.006550899,0.00618733,0.021679314,0.008003201,0.017361921,0.026757953,-0.000580433,0.004398819,0.013941103,0.005730634,0.006870706
22/06/2021,0.006126147,0.005822353,0.002643172,0.013784486,0.006247489,0.015226603,0.007006344,0.000240357,-0.000608597,0.013212186,-0.006898133,-0.001484208,-0.002313008,-0.006046591,-0.000845275,0.01275452,0.008257308,0.047213741,0.013878816,0.002522068,0.018463015,0.015758676,0.004960317,0.005628537,-0.004475703,0.00446799,0.009607485,0.008831522,0.004588493,-0.007356948,0.004171995,0.003571442,0.005695688,0.023844461,0.007057634,0.021078909,-0.014275638,0.007139848,-0.026364155,0.003685939,-0.006564317,-0.016177942,-0.002287283,0.000789889,-0.001656315,0.005340864,-0.00489085,0.000358173,0.00430254,0.00496201,0.011749347,0.011029395,0.031877237,-0.009555312,-0.004894129,0.011816822,0.009066669,-0.002066118,0.025252186,-0.009991618,0.003560242,0.006917007,0.007196066,0.011241696,-0.010274033,0.009795211,0.006601644,-0.014761385,0.003816788,-0.003620805,0.000703569,0.020084288,0.027745096,0.001293312,0.015366043,0.005116295,0.001225472,-0.009701675,0,0.011856104,-0.000740511,-0.00112709,0.006194708,0.011893869,0.011023638,-0.01711377,-0.001880878,0.020408163,0.007142857,0.001120239,0.000989081,-0.011662441,0.009767584,0.003969829,-0.006205713,-0.004242406,0.002323078,0,0.006025024,0,0.012406948
23/06/2021,0.010744965,-0.008682977,-0.014059754,-0.003708253,0.009701278,0.009766336,0.009803906,-0.003123533,-0.001218062,-0.007878279,-0.003353309,-0.010033489,0.001506933,-0.008051552,-0.017484523,0.008718789,-0.004525896,0.003869957,-0.006484295,-0.000838574,0.004648313,-0.002659636,0.013326737,-0.00634333,-0.018304432,-0.004726153,-0.013594333,-0.000673401,-0.004139342,-0.003842987,-0.017577485,-0.001423458,-0.004854369,-0.00716589,-0.016433029,0.008127446,0.010323986,-0.010842385,-0.006612095,-0.009181007,-0.006725632,-0.007810914,-0.004126547,-0.012233623,-0.013687267,-0.01156247,-0.024952764,-0.003222314,0.018263767,-0.012189477,-0.002258065,0.006433533,-0.001716278,-0.01187388,0.005025178,-0.014841808,-0.007928116,-0.004554852,-0.026477895,-0.020605594,-0.012147912,0.006869491,-0.006889503,-0.014653866,-0.025374781,-0.007495585,0.005309201,-0.005226507,-0.003802275,-0.017178739,-0.009374264,0.013768422,0.015426437,-0.002583347,0.007651759,-0.002776508,0.000918048,0.011460305,0,-0.008686871,-0.000740949,-0.004231306,-0.005277098,-0.004520735,0.001038411,-0.009882381,-0.006909548,-0.005098039,-0.006769826,0.007086908,-0.003623186,-0.006221777,-0.004002674,-0.01107157,-0.005352351,-0.022519762,-0.012284145,-0.006326042,0.0032248,-0.002441966,-0.004289216
24/06/2021,0.036144614,0.008029172,-0.000891266,-0.002171206,0.018447328,-0.006563051,0.014093289,-0.000482033,0.008130105,0.009857653,0.011175246,0.001501479,0.009259249,-0.000360771,0.008610792,0.01560628,0.010824902,0.003202154,0.011602673,0.007133865,0.000308427,-0.002222255,-0.012664423,0.004881704,0.007850834,0.008100541,0.01653805,-0.008760108,0,0.018462386,-0.027325964,0.014223899,0.006300813,0.037170696,-0.008108071,0.013060166,0.00127741,0.004637479,0.0114104,0.009266079,0.008790725,-0.004661327,-0.001841621,0.00719137,-0.005466779,-0.012962437,-0.019775072,0.004310338,0.012020899,0.026710403,0.001616554,0.005280778,-0.003724906,-0.011265557,0.004148933,0.010372916,0.007725074,0.002911852,-0.02182141,0.003864354,0.005441288,0.018518492,0.013617674,0.016666667,-0.015088759,0.008884949,0.002485253,0.010858163,0,-0.006386565,-0.012301887,0.006790714,0.008580597,0.011396013,0.012487365,-0.003402924,0.015897224,-0.015168156,0.00571425,0.008355388,0.010381861,0.000849815,0.013852084,0.009990873,0.011151433,-0.002376426,0.008538899,0.018131652,0.011359948,0.002962963,0.002314071,0.00410185,0.002679146,0.003198721,0.001569534,0.007471961,-0.003050498,-0.001985518,-0.006816748,-0.000816042,0
25/06/2021,0.014534848,0.008327294,0.004906334,0.004662674,0.020754673,0.006606409,0.002161911,0.005787326,-0.006451693,0.013286326,0.009982104,0.002623733,0.002522881,0.005593704,-0.000853694,0.021276557,-0.007496275,0.009731413,0.004301098,0.00625,0.003700284,0.002227205,0.007400099,0.002615847,-0.00227199,0.005264664,0.021149637,0.014615908,-0.001289919,-0.025974026,0.003678905,-0.001417434,0.010401939,-0.042797495,-0.001238533,0.003342502,0.001559093,0.015107006,0.004387342,-0.000734444,0.006947652,-0.024456224,0.015221402,-0.012296708,0.010570825,0.000960991,-0.003955696,-0.004649499,0.043830814,0.001977788,-0.005164622,0.007188211,0.003738833,0.009494891,0.00052974,0.012221953,0.003172098,-0.028204095,0.008729325,-0.004704913,-0.000757671,-0.006220053,0.001267407,0.001261034,0.009912904,0,0.002479092,0.004851064,-0.007633576,0.000676614,0.003592841,0.007959019,0.011157667,-0.007682436,0.010333287,-0.005121853,-0.002708378,-0.011876035,0,-0.000808398,-0.002935736,0.014718393,-0.001744203,-0.001348925,0.003077744,0.009051973,0.00752587,0.006194348,0.005776637,0.004800591,0.000329831,0.008815333,0.004008021,-0.001195695,0.005148842,-0.004944394,0.002471407,0.005251476,-0.018355969,0.023376914,-0.016615385
28/06/2021,-0.021911315,0.001077157,-0.009320905,0.002165832,-0.006654348,-0.008290205,-0.004006127,-0.012467027,0.019074764,-0.002675947,0.019649334,-0.017570138,-0.018988683,0.010586747,0.001139259,-0.007407424,0.005610713,-0.039706971,0.008565355,-0.003312629,-0.031797253,-0.086666679,-0.021302601,-0.005963413,-0.018217306,0.002756343,-0.02522567,-0.007035176,0.000430528,-0.0125,-0.001332793,-0.004613201,-0.003498251,-0.034896401,-0.006696495,-0.01792529,0.005660919,0.006200884,0.00312016,0.004042594,-0.01672316,-0.059099649,-0.02135393,-0.030321285,-0.007949791,-0.002560024,0.002779972,-0.001796656,-0.025614072,0.004858791,-0.019792343,-0.006313445,-0.032664721,-0.019187207,-0.01514195,-0.016179624,-0.007905136,-0.018352572,-0.016987483,0.007735287,0.002491321,-0.018777109,-0.002531605,0.017128463,-0.001784646,0.012329419,-0.001545601,-0.024137963,-0.001923121,-0.007775496,-0.005489301,-0.033458259,-0.035862128,-0.004387112,-0.009897722,0.005460219,0.003017502,-0.056338028,0,0.012135899,-0.006256945,-0.011994433,0.004659307,0.000900572,-0.004346701,-0.016288937,-0.014005602,0.010003848,-0.00606254,0.004777655,0.00428613,-0.018755353,-0.0163007,0.005586592,-0.002449902,-0.003416168,0.005869973,0.002210118,-0.019837415,-0.020448878,-0.03097622
29/06/2021,-0.002412543,-0.01614057,0,-0.010805754,0.005582514,0.009056075,-0.011757493,-0.00242779,-0.004380769,0,0.00092325,-0.004185601,0.009794706,0.004438913,0.004267425,0.003731352,0.004935627,-0.009634721,0.016631201,0.009970918,0.002697168,0.008759145,-0.021766354,-0.01012373,-0.010271703,0.009070875,0.010623756,0.004048583,-0.000573791,0.00140647,0.02135464,0.003208556,0.017051153,0.007532957,-0.018227174,0.013406722,0.00309598,0.003697642,-0.006220833,-0.005856559,0.002140762,-0.014172336,0.016248839,-0.0093187,0,0.005774797,-0.003564333,0.002159868,-0.011419991,0.038833484,0.025157233,0.01519337,-0.003850779,-0.000383626,0.006128386,0.002454566,0.013545787,-0.005217362,0.007173598,0.006396625,-0.001836858,0.001472047,-0.007360426,0.021297672,0.003873599,-0.00130493,-0.032507783,0.007067173,0.021194619,0.015672856,-0.003119774,0.003046283,0.001716814,-0.006998431,0.004331894,-0.003103181,-0.007220199,-0.019104458,-0.001893886,0.000399706,-0.004444489,0.002258636,-0.001159403,-0.005398127,0.016692333,0.011759045,0.006944444,0.00647619,0.000642055,0.005486467,0.000656628,-0.000868818,0.002367295,0.002777778,-0.004911771,0.011218467,-0.002217577,-0.014835594,0.004479098,0.002647633,0.006780756
30/06/2021,-0.007600653,-0.012030638,-0.007168459,-0.018726603,-0.007401999,-0.008974799,-0.008453288,-0.012168415,-0.020400031,-0.005097981,0.001037584,-0.002674864,-0.012009236,-0.010076069,-0.015297433,-0.010223056,-0.018791352,0.00304013,-0.002436436,-0.017276841,-0.00316461,-0.003376727,-0.007672634,-0.009848562,0.019082692,0.003541287,-0.014285684,-0.005712366,-0.006458993,-0.019382022,-0.032995748,-0.009950249,-0.00887574,-0.017196262,-0.018820034,-0.013548035,-0.004348965,0.001227973,-0.00532085,-0.008836501,-0.009494443,0.001840178,-0.029693924,0.005434783,-0.010544074,-0.006698566,-0.003179662,-0.006824753,0.001525745,-0.026618182,-0.007749435,-0.008163265,0.004163024,-0.011511905,-0.002137216,-0.024240964,-0.003668745,0.000437048,0.004208374,0.045338977,-0.003247456,-0.004409644,0.004346682,-0.028612997,0.003858748,-0.010888534,-0.005119939,-0.036140424,-0.001886836,-0.007715504,-0.000962934,-0.001380454,-0.000999781,0.001827179,-0.0131055,-0.004357992,-0.01606057,0.003448935,0,-0.011186564,0.011160715,-0.010422563,-0.007254788,-0.009950315,-0.007830273,-0.008776119,-0.003134796,0.007570023,0.00256657,-0.009457985,-0.015419983,0.002173898,-0.003373852,-0.01028888,0.000448692,-0.020339002,-0.010293584,-0.008546972,0.001981817,-0.010562629,0.001282874
01/07/2021,0.00591821,0.01365325,0.048285199,-0.001590312,0.015659996,0.009404445,0.01452466,0.003449117,0.005512486,0.027238403,0.006794841,0.008046,0.024427325,0.010000048,0.023302664,0.006103338,0.020239344,0.02202464,0.012495537,0.016324822,0.030158806,0.016555473,0.010309278,0.010711564,0.038764783,-0.001628693,0.01203168,0.008110848,0.009823706,0.020051561,0.010810785,0.01902369,0.009452736,0.029288703,0.031622632,0.003393069,0.013104145,0.03843007,0.006922608,0.006686483,0.014498053,0.038916307,0.017890772,0.013721414,0.011508951,0.012524099,0.021929764,0.00650998,0.054406964,0.000896593,0.024080703,0.008504818,0.021320622,0.025621113,0.019918634,-0.01154325,0.008416655,0.000436857,0.033526869,-0.023104966,0.00510427,0.01820865,0.017057042,-0.003994009,0.000886999,0.005724416,0.005146288,0.013833231,0.024574678,0.02096007,0,0.028891299,0.028448943,0.023970873,-0.002521432,0.002970189,0.012319063,0.019611838,0,0.018181817,0.001471759,0.002277281,-0.000876989,0,0.001272931,0.017468337,0.009433962,-0.001878287,0.01632,0.001468968,0.006664495,0.014316722,0.009817183,0.009596162,0.000672837,0.025165147,0.007209467,0.011288998,0.002966878,0.024019671,0.02178091
02/07/2021,0.019899634,-0.002184231,0.002152389,-0.004778615,0,-0.001725366,0.000311249,0.000736577,0.003857895,0.022315601,0.004232457,-0.001520312,-0.016771285,-0.002475215,0.002530205,0.004199676,0.001706561,0.017398158,0.007052186,0.000411862,-0.009553197,-0.003889159,-0.005102041,-0.004163476,0.006325111,0.009244206,-0.010807854,-0.002681864,-0.004291803,0.00954788,0.015374237,0.007749207,0.004928536,-0.005543237,0.01180915,0.014975811,-0.000139082,0.001181078,0.004375003,0.010701075,-0.015826218,-0.004861906,0.002312673,0.008408532,0.005899705,-0.003488753,0.031993806,0.00251523,0.016511868,0.001045088,-0.014299333,-0.002448297,0.013917148,-0.010219521,-0.016694686,0.00228484,0.005738122,-0.004803479,0.006862011,-0.004979256,-0.001728769,-0.021749613,-0.006007487,-0.010025063,0.000295467,-0.0065675,0.023680009,-0.000718064,0,0.000331179,0,-0.008061269,-0.005282199,0.007633565,0.003707459,0.001091007,-0.006388822,0.017053351,0.009487649,-0.007936535,-0.000734798,-0.012496448,0.004096033,0.013248061,0.006356437,0.004938796,0.009345794,-0.005645465,0.00220403,0.005867253,0.001324042,-0.023738222,0.011397965,0.010693069,0.006723442,0.003068426,0.002112185,0.007509604,0.001314741,0.003909407,0.004075235
05/07/2021,0.013233763,0.013863461,0.00128866,0.004801559,0.002202675,0.017283143,-0.000622206,0.020608393,0,-0.015151511,-0.011504761,0.003806623,0.030981641,0.002658609,0.014021312,0.014172882,0.007878944,0.014768823,0.000350161,0.004528613,0.008867407,-0.000976086,-0.002051251,0.001520295,0.00565682,0.002155122,0.003824113,0.001680672,-0.000143675,0.032267038,0.005925105,-0.00559245,0.000980873,0.016350799,0.008194648,0.015865477,-0.003755743,-0.002752662,0.004667095,0.001825565,0.015480656,0.049189436,0.017074296,0.002440513,0.016757436,0.00190959,-0.010585966,-0.004659498,-0.007512715,-0.009992543,-0.003546099,0.01608943,0.0074349,0.017973306,0.018900109,-0.002532966,0.006742732,0.01316367,0.007434729,0.115512962,0.000108211,0.022233176,-0.000251809,0.005063291,0.014766642,-0.125301068,-0.01125348,0.012217039,-0.009225033,0.013902664,-0.00168676,0.009074898,0.013415308,-0.002777809,0.01410339,0.009652795,0.000918518,0.023396383,0.005639063,0.00079999,0.022794162,0.016105803,0.000582698,0.008115444,0.00707427,0.015679879,-0.004012346,0.005677517,-0.00314169,0.000729129,0.002975258,0.006352687,0.021544582,0.004310345,0.030721255,0.008259443,-0.00128804,0.007252228,0.002461866,-0.007089342,0.01155167
06/07/2021,-0.028633615,-0.010075572,-0.030888031,0.001274308,-0.008058663,-0.045531818,0.011830607,-0.006490411,0.015372152,0.013820046,0.004955037,-0.002654577,-0.034777612,-0.009015375,-0.015486742,-0.022451313,0.003591892,-0.040214476,-0.002450164,0.006147541,-0.041480301,0.004396678,-0.017728735,-0.000758946,-0.0175,0.002419397,-0.020408212,-0.006711409,-0.001437021,0.007545136,-0.040248743,0.010896309,-0.001469868,-0.003290676,0.004187203,-0.031703873,0.001256548,0.008280781,0,0.010204069,-0.015599176,-0.013017208,-0.019963702,-0.005883546,-0.003296251,-0.011753464,0.02330904,0.007922191,-0.010433666,0.009641458,-0.017793594,-0.002683843,-0.030939568,-0.017655969,-0.026619128,0.011934996,-0.003091202,-0.00433088,-0.036592792,-0.005607508,0.006493506,-0.023682909,0.001007553,-0.042065491,-0.007275835,0.00747027,0.00379388,-0.016329385,-0.011173257,-0.009794331,0.005068829,-0.020671135,-0.019856622,0.012914705,-0.025662221,-0.001387788,0.007953521,-0.012573814,-0.001869114,0.011590802,0.005751172,-0.004528709,0.005824112,0.016100228,-0.001505253,-0.010599092,-0.020762318,-0.004140008,0.001890955,0.00582878,0.004614329,-0.018502431,-0.025957179,0.010924698,0.01187905,-0.007584951,0.00644862,0.016,-0.023575679,-0.012469855,-0.005555556
07/07/2021,0.031201519,0.018538826,-0.009296149,0.016226469,0.023633683,0.025275904,0.003076946,-0.004113172,0.01314742,0.014403338,-0.007223948,0.005703422,0.005713568,0.006778401,0.003932567,0.031872548,0.02063151,0.00758178,0.013333291,0.010183299,-0.009974202,0.007782101,-0.007847241,0.004177707,-0.011768448,0.018503616,0.014722259,0.003378378,0.00388542,-0.033163948,0.023184416,0.023296245,0.018155054,-0.018708731,0.010301652,0.026290299,0.001952397,0.008212773,0.012387722,0.009379447,0.003481423,-0.030666957,0.009259259,-0.008571429,0,0.013179023,-0.04331582,0.007145456,0.012611073,0.0129812,0.019433465,0.011840673,-0.004979404,0.001529582,0.007536633,0.011292391,0.011369489,-0.000434957,0.004468698,0.006766861,0.011827957,0.002475298,0.005032694,0.012358664,0.013778863,0.026289152,0.004409465,0.005413235,-0.005649663,0.012199194,0.002881866,-0.005482459,-0.000844027,0.011499995,0.025998314,0.019147592,0.00333841,-0.026818511,-0.003745328,0.024101128,0.020014318,0.016207016,0.011001789,0.015845009,0.006783943,0.020493754,0.016772152,0.008314437,0.001887386,0.019558131,0.018700806,0.001108918,0.007661542,0.020455423,0.013660606,0.003974283,0.015843423,0.016240157,-0.001676702,0.000407356,-0.00744879
08/07/2021,-0.040956172,-0.011420513,-0.033512064,-0.019411339,-0.013708502,-0.015972203,-0.02546015,-0.033527707,-0.020055083,-0.009054967,-0.007969476,0.007561437,-0.028173972,-0.00346803,-0.036373811,-0.015216941,-0.035891077,-0.00990099,-0.050207758,-0.005241935,0,-0.041023166,-0.022146043,-0.002325581,-0.033472803,0.00658242,-0.024089777,-0.002020202,-0.015624945,0.007192254,-0.027990569,-0.008154944,-0.016385542,-0.032897196,-0.027433796,-0.033003238,-0.007654846,-0.004266913,-0.007953486,-0.008330871,-0.017585816,0.003097334,-0.050458716,-0.025524907,-0.030177759,-0.00697972,-0.026541833,-0.01347995,-0.042874644,-0.010899985,-0.000323102,-0.027659559,-0.017368303,-0.018327549,-0.025112161,-0.024317662,-0.011241677,-0.025674521,-0.015252861,-0.00784165,-0.005738601,-0.030370387,-0.023785667,-0.018181818,-0.020531994,-0.018883384,-0.005330844,-0.036611738,-0.013257601,-0.047882798,-0.029454095,0.006063933,0.003097726,-0.018289709,-0.02848626,-0.021060578,-0.01996372,-0.001586003,0.003759409,-0.008101901,-0.005606188,-0.02210407,-0.012027525,-0.008232189,-0.029448469,-0.035828415,-0.005291005,-0.029235382,-0.015698587,-0.011722913,-0.016103057,-0.011962778,-0.025785159,-0.009455371,-0.013476509,-0.026796553,-0.01444957,-0.011138015,-0.010245222,-0.032573289,-0.035959975
09/07/2021,0.042705214,0.024187779,0.010171059,-0.003512139,0.011704509,0.017995786,0.008183745,0.018099572,-0.006219938,0.01003861,0.006869206,0.009380863,0.034120747,0.005075222,0.024680604,0.043357952,0.017971796,0.030400024,-0.006562115,0.036076206,0.010399655,0.038248616,0.011323839,-0.0003885,0.015651016,-0.001046338,0.021598824,0.005398111,0.00014562,0.027190332,0.054507984,0.006509078,0.014208721,-0.002319289,-0.000748977,0.03819274,0.006451535,0.021815412,0.019734836,0.00397974,0.008524136,0.019188327,0.036714976,0.018800169,0.02514919,0.012460079,0.018043304,0.007191616,0.020691152,-0.042889054,0.021978022,0.005470459,0.031755555,0.033838859,0.024005171,0.001017334,0.022739042,0.017418508,0.02936464,-0.003010914,0.004275331,0.030812286,0.00538596,0.01005291,0.017714739,0.006694572,-0.00031526,0.027570779,0.007677531,0.027711314,0.013323564,0.005753461,0.005755168,0.011077544,0.040913734,-0.004488515,0.00030866,0.002779974,-0.007490665,-0.013613308,0.001409528,0.028326156,0.005507229,0.01747486,0.024170742,0.011124289,0.014392991,0.016602317,0.001913876,0.007189073,0.000981958,0.018161464,0.030200217,0.010691103,0.014727842,0.030037565,-0.000465404,0.010284035,0.006618004,0.018097592,0.017191048
12/07/2021,-0.012036052,-0.001762434,-0.028832952,0.039410441,0.012292056,-0.015597928,0.012176167,-0.00790127,0.007874118,0.007390418,0.013182325,-0.003345703,-0.003691718,0,-0.012751488,-0.002431464,-0.005254379,0.008928525,0.022018349,0.007824726,-0.005628843,-0.009209889,-0.001332978,0.002331908,-0.02557377,0.009426589,-0.011257531,-0.009060403,0.004804838,-0.002673797,-0.012028651,0.015656909,0.010628019,-0.02130957,-0.012740325,-0.0073576,0.002508451,-0.002668708,0.005442971,0.00972973,-0.003018614,-0.042415041,0.010717614,-0.023014721,0.0004158,0.002524478,-0.014572655,0.005355244,-0.015464982,0.007468492,-0.004743833,0.002992399,0.014808357,0.008653283,0.009847959,0.008892284,-0.0045478,0.001755944,-0.015674219,0.002642536,0.005853555,0.021739205,0.002295957,0.015715034,0.005802128,0.004156193,-0.004415027,-0.001812826,0.003809518,-0.008988034,0.003895741,-0.008172164,-0.006001425,0.010458174,-0.000982591,0.008861926,0.012033304,-0.052079228,0.001886856,0.007492055,-0.003166868,0.011964397,0.014125091,0.013739809,0.000502129,-0.013810917,-0.000616903,0.001898975,-0.006049029,0.007137759,0.006213245,0.001541439,0.005599454,0.008311296,-0.00715186,-0.019744835,0.002910386,0.010664081,0.00859748,-0.000620066,-0.03125
13/07/2021,-0.003214936,0.00706218,-0.013666352,0.002157819,0.019285726,-0.015845078,0.014805671,-0.012692842,0.010016023,-0.004553504,-0.000342425,0.004475875,-0.015748002,0.00342651,0,-0.004431724,-0.001690241,-0.015775264,0.007540417,0.014363354,-0.010512653,0.006849315,-0.00106779,0.013183404,-0.008411844,0.009597924,0,0.014561463,0.014925412,0.002412869,-0.00559383,0.013069705,0.004780115,-0.00989707,0.031123409,-0.010408367,0.003753046,-0.002675849,0.008721821,0.017130621,-0.001574406,-0.022485853,0.011065007,-0.007427844,-0.005403159,0.002203338,-0.0055955,0.006392079,-0.013585213,0.010501931,0.006673022,-0.003254711,-0.016309039,0.001491927,-0.008903871,-0.017879683,0.002791936,-0.00306753,-0.015604905,-0.005271028,-0.002645223,-0.026112277,-0.003308765,-0.017534812,-0.003172716,0.008278186,0.014887527,-0.012713467,0.003795061,0.002351315,0.003395611,-0.006454266,-0.00491433,0.014785626,-0.003934475,-0.008013547,0.016768293,-0.022247723,0,0.017612522,-0.001058906,0.005773968,0.008811842,0.000847067,-0.0035132,0.003797783,0.004938272,0.015542077,0.003523382,0.012048193,0.011049732,-0.013412416,0.010481562,0.014612214,0.004025411,0.000309811,0.007661071,0.004796163,-0.002841417,0.005997919,-0.018762344
14/07/2021,0.014259029,-0.012973459,-0.003822265,0.004306347,-0.014716139,0.00357781,-0.000911796,0.000504145,0,-0.011435832,-0.010275153,-0.001113955,0.004117628,0.006470165,0.020378892,0.001335436,0.003174627,-0.015246321,-0.003207391,-0.007271336,-0.003759365,0.000971817,-0.004275804,0,-0.006447234,-0.005138752,-0.003332397,0.001668892,-0.004283296,0.001337256,0.007610752,-0.015216672,-0.01094196,-0.005597761,0.001226984,0.017529897,-0.004431439,0.001533186,-0.035181882,-0.020350877,-0.002789959,-0.01213736,-0.019151847,-0.007697242,-0.010029252,0.004082893,-0.001607753,-0.012702872,-0.006025431,-0.018493046,-0.015782828,-0.014149693,-0.018033704,-0.010800708,0.003957246,-0.017948671,-0.005568263,0,-0.005176365,-0.004163545,-0.012200297,0.016385377,-0.005362579,-0.02992126,-0.006944423,0,-0.000936333,-0.011037583,0.005671115,0.011394161,-0.006526516,-0.00262615,-0.00592639,-0.004371065,0.001974967,-0.005281933,-0.002698633,-0.009080216,0,-0.014615327,-0.000706756,-0.007381046,-0.013243117,-0.005501429,-0.003777378,-0.012059603,-0.011977887,-0.011198208,-0.01436323,-0.0017507,-0.012214707,-0.005571646,-0.007455493,-0.011816839,-0.005486402,0.006815403,-0.008178892,-0.009069212,-0.015420692,-0.002672673,-0.015095606
